kind,geoid,name,qualified_name,state,state_name,west,south,east,north
county,47131,Obion,Obion County,TN,Tennessee,-89.485818,36.201635,-88.814016,36.507147
county,47133,Overton,Overton County,TN,Tennessee,-85.497587,36.144719,-85.082497,36.540265
county,47135,Perry,Perry County,TN,Tennessee,-88.043503,35.423381,-87.648530,35.840921
county,47137,Pickett,Pickett County,TN,Tennessee,-85.285371,36.405614,-84.731839,36.626511
county,47139,Polk,Polk County,TN,Tennessee,-84.775852,34.987800,-84.292320,35.285472
county,47141,Putnam,Putnam County,TN,Tennessee,-85.809168,35.978492,-85.100213,36.304961
county,47143,Rhea,Rhea County,TN,Tennessee,-85.146393,35.409101,-84.711472,35.825039
county,47145,Roane,Roane County,TN,Tennessee,-84.789292,35.644424,-84.263383,36.049054
county,47147,Robertson,Robertson County,TN,Tennessee,-87.150233,36.349635,-86.563916,36.652486
county,47149,Rutherford,Rutherford County,TN,Tennessee,-86.700265,35.618571,-86.141766,36.100610
county,47151,Scott,Scott County,TN,Tennessee,-84.785400,36.163478,-84.249231,36.603375
county,47153,Sequatchie,Sequatchie County,TN,Tennessee,-85.607326,35.147169,-85.225877,35.567422
county,47155,Sevier,Sevier County,TN,Tennessee,-83.794275,35.562684,-83.254230,36.043119
county,47157,Shelby,Shelby County,TN,Tennessee,-90.310453,34.994193,-89.632776,35.409483
county,47159,Smith,Smith County,TN,Tennessee,-86.136803,36.082019,-85.778634,36.426073
county,47161,Stewart,Stewart County,TN,Tennessee,-88.070532,36.328724,-87.592358,36.678118
county,47163,Sullivan,Sullivan County,TN,Tennessee,-82.702279,36.392104,-81.826742,36.616213
county,47165,Sumner,Sumner County,TN,Tennessee,-86.754795,36.244445,-86.205469,36.652445
county,47167,Tipton,Tipton County,TN,Tennessee,-90.179265,35.371211,-89.469862,35.652344
county,47169,Trousdale,Trousdale County,TN,Tennessee,-86.285260,36.294086,-85.971063,36.489159
county,47171,Unicoi,Unicoi County,TN,Tennessee,-82.615062,35.953901,-82.222052,36.260347
county,47173,Union,Union County,TN,Tennessee,-84.009753,36.160906,-83.667408,36.435879
county,47175,Van Buren,Van Buren County,TN,Tennessee,-85.615020,35.532977,-85.253518,35.822656
county,47177,Warren,Warren County,TN,Tennessee,-85.997732,35.504573,-85.557535,35.852162
county,47179,Washington,Washington County,TN,Tennessee,-82.702566,36.096205,-82.299859,36.447254
county,47181,Wayne,Wayne County,TN,Tennessee,-88.024741,35.003523,-87.572654,35.491782
county,47183,Weakley,Weakley County,TN,Tennessee,-88.959839,36.061817,-88.516320,36.502852
county,47185,White,White County,TN,Tennessee,-85.682886,35.766927,-85.213115,36.082012
county,47187,Williamson,Williamson County,TN,Tennessee,-87.215099,35.696447,-86.600032,36.052909
county,47189,Wilson,Wilson County,TN,Tennessee,-86.595439,35.954399,-86.014849,36.358063
county,48001,Anderson,Anderson County,TX,Texas,-96.064804,31.504056,-95.258859,32.084475
county,48003,Andrews,Andrews County,TX,Texas,-103.064696,32.085795,-102.210843,32.523371
county,48005,Angelina,Angelina County,TX,Texas,-95.005525,31.026393,-94.129632,31.526916
county,48007,Aransas,Aransas County,TX,Texas,-97.260818,27.839539,-96.790535,28.319233
county,48009,Archer,Archer County,TX,Texas,-98.953938,33.395420,-98.420666,33.836047
county,48011,Armstrong,Armstrong County,TX,Texas,-101.629396,34.747462,-101.086281,35.183239
county,48013,Atascosa,Atascosa County,TX,Texas,-98.804900,28.612658,-98.098315,29.250693
county,48015,Austin,Austin County,TX,Texas,-96.621980,29.601658,-96.004574,30.096829
county,48017,Bailey,Bailey County,TX,Texas,-103.047346,33.824675,-102.615150,34.312927
county,48019,Bandera,Bandera County,TX,Texas,-99.603318,29.551842,-98.778782,29.907679
county,48021,Bastrop,Bastrop County,TX,Texas,-97.649370,29.786541,-97.024461,30.419563
county,48023,Baylor,Baylor County,TX,Texas,-99.475650,33.397534,-98.952961,33.834185
county,48025,Bee,Bee County,TX,Texas,-98.089764,28.129683,-97.375579,28.719648
county,48027,Bell,Bell County,TX,Texas,-97.913847,30.752363,-97.070057,31.320202
county,48029,Bexar,Bexar County,TX,Texas,-98.806552,29.114435,-98.116902,29.760713
county,48031,Blanco,Blanco County,TX,Texas,-98.591670,29.937557,-98.125556,30.502095
county,48033,Borden,Borden County,TX,Texas,-101.691284,32.523980,-101.173378,32.963597
county,48035,Bosque,Bosque County,TX,Texas,-98.005462,31.587762,-97.276716,32.207403
county,48037,Bowie,Bowie County,TX,Texas,-94.746925,33.237046,-94.042869,33.715987
county,48039,Brazoria,Brazoria County,TX,Texas,-95.874028,28.825566,-95.057094,29.599108
county,48041,Brazos,Brazos County,TX,Texas,-96.601831,30.330288,-96.079969,30.973737
county,48043,Brewster,Brewster County,TX,Texas,-103.800680,28.971612,-102.320704,30.665939
county,48045,Briscoe,Briscoe County,TX,Texas,-101.472052,34.312235,-100.944939,34.748281
county,48047,Brooks,Brooks County,TX,Texas,-98.536646,26.780917,-97.985494,27.265196
county,48049,Brown,Brown County,TX,Texas,-99.203411,31.448186,-98.668441,32.079597
county,48051,Burleson,Burleson County,TX,Texas,-96.963630,30.295549,-96.271816,30.730764
county,48053,Burnet,Burnet County,TX,Texas,-98.459241,30.426164,-97.828100,31.035009
county,48055,Caldwell,Caldwell County,TX,Texas,-97.899289,29.630745,-97.315823,30.071564
county,48057,Calhoun,Calhoun County,TX,Texas,-96.930367,28.060847,-96.322731,28.730231
county,48059,Callahan,Callahan County,TX,Texas,-99.631413,32.079124,-99.114049,32.515110
county,48061,Cameron,Cameron County,TX,Texas,-97.862167,25.837377,-97.147245,26.411203
county,48063,Camp,Camp County,TX,Texas,-95.152586,32.902444,-94.719942,33.077348
county,48065,Carson,Carson County,TX,Texas,-101.622941,35.181708,-101.085935,35.625267
county,48067,Cass,Cass County,TX,Texas,-94.653994,32.879506,-94.042719,33.312012
county,48069,Castro,Castro County,TX,Texas,-102.525793,34.312725,-101.998020,34.748190
county,48071,Chambers,Chambers County,TX,Texas,-94.981460,29.524162,-94.353383,29.889940
county,48073,Cherokee,Cherokee County,TX,Texas,-95.462140,31.425710,-94.865857,32.137989
county,48075,Childress,Childress County,TX,Texas,-100.417783,34.311829,-99.997501,34.747525
county,48077,Clay,Clay County,TX,Texas,-98.423581,33.466274,-97.945730,34.157109
county,48079,Cochran,Cochran County,TX,Texas,-103.056655,33.388233,-102.594836,33.825121
county,48081,Coke,Coke County,TX,Texas,-100.825370,31.692694,-100.235137,32.086610
county,48083,Coleman,Coleman County,TX,Texas,-99.722403,31.409778,-99.195871,32.082089
county,48085,Collin,Collin County,TX,Texas,-96.844122,32.981490,-96.295070,33.405498
county,48087,Collingsworth,Collingsworth County,TX,Texas,-100.540997,34.746358,-100.000381,35.183144
county,48089,Colorado,Colorado County,TX,Texas,-96.874222,29.247804,-96.175422,29.961516
county,48091,Comal,Comal County,TX,Texas,-98.646231,29.594473,-97.999271,30.037994
county,48093,Comanche,Comanche County,TX,Texas,-98.924401,31.683989,-98.156568,32.261436
county,48095,Concho,Concho County,TX,Texas,-100.115216,31.087023,-99.601736,31.580267
county,48097,Cooke,Cooke County,TX,Texas,-97.487065,33.416410,-96.943346,33.956378
county,48099,Coryell,Coryell County,TX,Texas,-98.180006,31.069374,-97.418606,31.711019
county,48101,Cottle,Cottle County,TX,Texas,-100.518691,33.835650,-99.997621,34.314102
county,48103,Crane,Crane County,TX,Texas,-102.767687,31.086212,-102.300886,31.651714
county,48105,Crockett,Crockett County,TX,Texas,-102.390534,30.287333,-100.960501,31.087156
county,48107,Crosby,Crosby County,TX,Texas,-101.563580,33.394760,-101.038788,33.833625
county,48109,Culberson,Culberson County,TX,Texas,-104.918495,30.663626,-104.024521,32.000527
county,48111,Dallam,Dallam County,TX,Texas,-103.041924,36.055107,-102.162463,36.500704
county,48113,Dallas,Dallas County,TX,Texas,-97.038685,32.545214,-96.516977,32.989691
county,48115,Dawson,Dawson County,TX,Texas,-102.208520,32.523271,-101.688740,32.961954
county,48117,Deaf Smith,Deaf Smith County,TX,Texas,-103.043261,34.746024,-102.167471,35.187250
county,48119,Delta,Delta County,TX,Texas,-95.861778,33.218559,-95.306640,33.495387
county,48121,Denton,Denton County,TX,Texas,-97.398459,32.987435,-96.834110,33.430450
county,48123,DeWitt,DeWitt County,TX,Texas,-97.755110,28.813300,-96.976378,29.384488
county,48125,Dickens,Dickens County,TX,Texas,-101.041158,33.397214,-100.517449,33.835650
county,48127,Dimmit,Dimmit County,TX,Texas,-100.114336,28.197819,-99.394177,28.648122
county,48129,Donley,Donley County,TX,Texas,-101.090753,34.747723,-100.538978,35.183327
county,48131,Duval,Duval County,TX,Texas,-98.803325,27.262487,-98.232464,28.057966
county,48133,Eastland,Eastland County,TX,Texas,-99.118665,32.078018,-98.474685,32.515618
county,48135,Ector,Ector County,TX,Texas,-102.799086,31.651276,-102.286971,32.086991
county,48137,Edwards,Edwards County,TX,Texas,-100.700393,29.623263,-99.754142,30.290698
county,48139,Ellis,Ellis County,TX,Texas,-97.087060,32.052087,-96.382910,32.549296
county,48141,El Paso,El Paso County,TX,Texas,-106.645646,31.387246,-105.954328,32.002533
county,48143,Erath,Erath County,TX,Texas,-98.551158,31.917511,-97.864864,32.513039
county,48145,Falls,Falls County,TX,Texas,-97.278113,30.986031,-96.596862,31.522269
county,48147,Fannin,Fannin County,TX,Texas,-96.384756,33.341119,-95.846378,33.885000
county,48149,Fayette,Fayette County,TX,Texas,-97.317893,29.628089,-96.569844,30.164350
county,48151,Fisher,Fisher County,TX,Texas,-100.660626,32.522793,-100.144224,32.963469
county,48153,Floyd,Floyd County,TX,Texas,-101.565040,33.830451,-101.041158,34.312536
county,48155,Foard,Foard County,TX,Texas,-100.048480,33.733849,-99.474498,34.241956
county,48157,Fort Bend,Fort Bend County,TX,Texas,-96.088912,29.262590,-95.424196,29.788616
county,48159,Franklin,Franklin County,TX,Texas,-95.308957,32.961829,-95.124531,33.389454
county,48161,Freestone,Freestone County,TX,Texas,-96.496713,31.413392,-95.779678,32.012526
county,48163,Frio,Frio County,TX,Texas,-99.413880,28.640566,-98.800841,29.091533
county,48165,Gaines,Gaines County,TX,Texas,-103.064916,32.522193,-102.202703,32.959508
county,48167,Galveston,Galveston County,TX,Texas,-95.233081,29.084605,-94.370823,29.598264
county,48169,Garza,Garza County,TX,Texas,-101.557618,32.961025,-101.038504,33.397214
county,48171,Gillespie,Gillespie County,TX,Texas,-99.303996,30.134298,-98.587864,30.499875
county,48173,Glasscock,Glasscock County,TX,Texas,-101.776085,31.650854,-101.264216,32.087532
county,48175,Goliad,Goliad County,TX,Texas,-97.778530,28.388684,-97.153588,28.925316
county,48177,Gonzales,Gonzales County,TX,Texas,-97.858782,29.109765,-97.130517,29.784658
county,48179,Gray,Gray County,TX,Texas,-101.086364,35.182140,-100.538283,35.620485
county,48181,Grayson,Grayson County,TX,Texas,-96.944703,33.397826,-96.379404,33.959579
county,48183,Gregg,Gregg County,TX,Texas,-94.986942,32.359948,-94.579219,32.667507
county,48185,Grimes,Grimes County,TX,Texas,-96.188314,30.225187,-95.804306,30.864125
county,48187,Guadalupe,Guadalupe County,TX,Texas,-98.311944,29.365667,-97.631020,29.858208
county,48189,Hale,Hale County,TX,Texas,-102.090415,33.824675,-101.563580,34.313132
county,48191,Hall,Hall County,TX,Texas,-100.946132,34.312759,-100.415786,34.748349
county,48193,Hamilton,Hamilton County,TX,Texas,-98.463736,31.416398,-97.766431,32.017897
county,48195,Hansford,Hansford County,TX,Texas,-101.623915,36.055236,-101.084793,36.499528
county,48197,Hardeman,Hardeman County,TX,Texas,-99.998006,34.055774,-99.475056,34.579273
county,48199,Hardin,Hardin County,TX,Texas,-94.732732,30.097167,-94.071036,30.527057
county,48201,Harris,Harris County,TX,Texas,-95.960733,29.497520,-94.908498,30.170606
county,48203,Harrison,Harrison County,TX,Texas,-94.702195,32.326583,-94.042780,32.793088
county,48205,Hartley,Hartley County,TX,Texas,-103.042186,35.622487,-102.162809,36.055496
county,48207,Haskell,Haskell County,TX,Texas,-99.991327,32.956962,-99.471258,33.399023
county,48209,Hays,Hays County,TX,Texas,-98.297600,29.752444,-97.708790,30.356312
county,48211,Hemphill,Hemphill County,TX,Texas,-100.541280,35.619115,-100.000392,36.056491
county,48213,Henderson,Henderson County,TX,Texas,-96.454555,32.005895,-95.428127,32.358849
county,48215,Hidalgo,Hidalgo County,TX,Texas,-98.586520,26.036415,-97.861666,26.783081
county,48217,Hill,Hill County,TX,Texas,-97.497113,31.708887,-96.719114,32.266824
county,48219,Hockley,Hockley County,TX,Texas,-102.615447,33.388327,-102.075929,33.825121
county,48221,Hood,Hood County,TX,Texas,-98.068545,32.233468,-97.615222,32.558822
county,48223,Hopkins,Hopkins County,TX,Texas,-95.863326,32.960434,-95.307716,33.377190
county,48225,Houston,Houston County,TX,Texas,-95.776881,30.925879,-94.958110,31.592886
county,48227,Howard,Howard County,TX,Texas,-101.695011,32.087097,-101.174571,32.525222
county,48229,Hudspeth,Hudspeth County,TX,Texas,-105.998003,30.629231,-104.907389,32.002350
county,48231,Hunt,Hunt County,TX,Texas,-96.297344,32.837217,-95.858723,33.409530
county,48233,Hutchinson,Hutchinson County,TX,Texas,-101.623466,35.624057,-101.085735,36.055405
county,48235,Irion,Irion County,TX,Texas,-101.274799,31.079379,-100.688764,31.528688
county,48237,Jack,Jack County,TX,Texas,-98.426553,33.001284,-97.918128,33.467129
county,48239,Jackson,Jackson County,TX,Texas,-96.938587,28.674409,-96.309178,29.263876
county,48241,Jasper,Jasper County,TX,Texas,-94.460167,30.241660,-93.865711,31.158071
county,48243,Jeff Davis,Jeff Davis County,TX,Texas,-104.979957,30.412190,-103.439976,31.105203
county,48245,Jefferson,Jefferson County,TX,Texas,-94.445106,29.562565,-93.837725,30.189106
county,48247,Jim Hogg,Jim Hogg County,TX,Texas,-98.954770,26.783535,-98.417883,27.359101
county,48249,Jim Wells,Jim Wells County,TX,Texas,-98.235497,27.260981,-97.789154,28.057966
county,48251,Johnson,Johnson County,TX,Texas,-97.617053,32.133765,-97.087028,32.555484
county,48253,Jones,Jones County,TX,Texas,-100.146543,32.514654,-99.611816,32.960251
county,48255,Karnes,Karnes County,TX,Texas,-98.190991,28.668027,-97.574639,29.221748
county,48257,Kaufman,Kaufman County,TX,Texas,-96.529678,32.354709,-96.075537,32.841723
county,48259,Kendall,Kendall County,TX,Texas,-98.920606,29.716475,-98.414018,30.138954
county,48261,Kenedy,Kenedy County,TX,Texas,-97.985887,26.597995,-97.290151,27.283811
county,48263,Kent,Kent County,TX,Texas,-101.038883,32.962926,-100.517108,33.398501
county,48265,Kerr,Kerr County,TX,Texas,-99.757621,29.781398,-98.917725,30.290698
county,48267,Kimble,Kimble County,TX,Texas,-100.116533,30.286653,-99.301718,30.711018
county,48269,King,King County,TX,Texas,-100.518691,33.397390,-99.990980,33.836124
county,48271,Kinney,Kinney County,TX,Texas,-100.797046,29.084271,-100.111406,29.623897
county,48273,Kleberg,Kleberg County,TX,Texas,-98.059800,27.209308,-97.222651,27.635932
county,48275,Knox,Knox County,TX,Texas,-99.996434,33.397404,-99.472444,33.835967
county,48277,Lamar,Lamar County,TX,Texas,-95.857738,33.377687,-95.308072,33.943031
county,48279,Lamb,Lamb County,TX,Texas,-102.615594,33.824675,-102.085733,34.313208
county,48281,Lampasas,Lampasas County,TX,Texas,-98.569645,31.029647,-97.907100,31.463717
county,48283,La Salle,La Salle County,TX,Texas,-99.396681,28.030419,-98.800719,28.647487
county,48285,Lavaca,Lavaca County,TX,Texas,-97.240108,29.063244,-96.560555,29.632706
county,48287,Lee,Lee County,TX,Texas,-97.334463,30.032000,-96.640883,30.557198
county,48289,Leon,Leon County,TX,Texas,-96.331121,30.973737,-95.655545,31.653956
county,48291,Liberty,Liberty County,TX,Texas,-95.165897,29.884276,-94.442235,30.493553
county,48293,Limestone,Limestone County,TX,Texas,-96.932215,31.220900,-96.236629,31.814887
county,48295,Lipscomb,Lipscomb County,TX,Texas,-100.546724,36.055444,-100.000399,36.499702
county,48297,Live Oak,Live Oak County,TX,Texas,-98.335031,28.056900,-97.808774,28.786949
county,48299,Llano,Llano County,TX,Texas,-98.964612,30.486096,-98.351041,30.922121
county,48301,Loving,Loving County,TX,Texas,-103.984060,31.650618,-103.326501,32.000554
county,48303,Lubbock,Lubbock County,TX,Texas,-102.085733,33.389586,-101.556884,33.830451
county,48305,Lynn,Lynn County,TX,Texas,-102.076214,32.959702,-101.556651,33.394760
county,48307,McCulloch,McCulloch County,TX,Texas,-99.603682,30.940605,-99.090622,31.493650
county,48309,McLennan,McLennan County,TX,Texas,-97.605230,31.244215,-96.801123,31.863079
county,48311,McMullen,McMullen County,TX,Texas,-98.803325,28.057476,-98.334252,28.648352
county,48313,Madison,Madison County,TX,Texas,-96.241020,30.822997,-95.611934,31.094211
county,48315,Marion,Marion County,TX,Texas,-94.709446,32.687093,-94.042747,32.881089
county,48317,Martin,Martin County,TX,Texas,-102.211249,32.086784,-101.688740,32.525320
county,48319,Mason,Mason County,TX,Texas,-99.484755,30.498076,-98.964016,30.941186
county,48321,Matagorda,Matagorda County,TX,Texas,-96.378327,28.390777,-95.503881,29.229702
county,48323,Maverick,Maverick County,TX,Texas,-100.667523,28.196837,-100.111406,29.086318
county,48325,Medina,Medina County,TX,Texas,-99.413880,29.090240,-98.804592,29.690709
county,48327,Menard,Menard County,TX,Texas,-100.116234,30.710366,-99.483869,31.087994
county,48329,Midland,Midland County,TX,Texas,-102.287446,31.651276,-101.775802,32.086991
county,48331,Milam,Milam County,TX,Texas,-97.315485,30.457344,-96.612130,31.110411
county,48333,Mills,Mills County,TX,Texas,-98.995091,31.230443,-98.266794,31.723608
county,48335,Mitchell,Mitchell County,TX,Texas,-101.183997,32.085407,-100.660626,32.527928
county,48337,Montague,Montague County,TX,Texas,-97.979013,33.433681,-97.484037,33.991370
county,48339,Montgomery,Montgomery County,TX,Texas,-95.830240,30.027905,-95.096708,30.630284
county,48341,Moore,Moore County,TX,Texas,-102.163015,35.620035,-101.622722,36.055627
county,48343,Morris,Morris County,TX,Texas,-94.819828,32.879177,-94.652194,33.365972
county,48345,Motley,Motley County,TX,Texas,-101.041763,33.833625,-100.517340,34.314191
county,48347,Nacogdoches,Nacogdoches County,TX,Texas,-94.978134,31.222776,-94.300122,31.845555
county,48349,Navarro,Navarro County,TX,Texas,-96.896209,31.796191,-96.050758,32.328929
county,48351,Newton,Newton County,TX,Texas,-93.911126,30.242672,-93.508292,31.186601
county,48353,Nolan,Nolan County,TX,Texas,-100.665353,32.081377,-100.146543,32.525312
county,48355,Nueces,Nueces County,TX,Texas,-97.942146,27.558358,-97.044846,27.995659
county,48357,Ochiltree,Ochiltree County,TX,Texas,-101.085716,36.056536,-100.545981,36.499700
county,48359,Oldham,Oldham County,TX,Texas,-103.042775,35.183031,-102.162752,35.627515
county,48361,Orange,Orange County,TX,Texas,-94.117956,29.864991,-93.688552,30.244318
county,48363,Palo Pinto,Palo Pinto County,TX,Texas,-98.576256,32.511626,-98.056094,33.007913
county,48365,Panola,Panola County,TX,Texas,-94.601853,31.973193,-94.015420,32.394137
county,48367,Parker,Parker County,TX,Texas,-98.066836,32.555297,-97.544172,33.003332
county,48369,Parmer,Parmer County,TX,Texas,-103.043979,34.312721,-102.525184,34.747584
county,48371,Pecos,Pecos County,TX,Texas,-103.585084,30.052808,-101.768377,31.371306
county,48373,Polk,Polk County,TX,Texas,-95.200180,30.489002,-94.537926,31.146578
county,48375,Potter,Potter County,TX,Texas,-102.167471,35.182753,-101.622796,35.620196
county,48377,Presidio,Presidio County,TX,Texas,-104.980291,29.258565,-103.792677,30.629231
county,48379,Rains,Rains County,TX,Texas,-95.987259,32.711563,-95.634949,32.980227
county,48381,Randall,Randall County,TX,Texas,-102.168839,34.747417,-101.622941,35.183364
county,48383,Reagan,Reagan County,TX,Texas,-101.776191,31.079302,-101.266981,31.651319
county,48385,Real,Real County,TX,Texas,-100.063741,29.623495,-99.602776,30.082356
county,48387,Red River,Red River County,TX,Texas,-95.311035,33.317365,-94.732630,33.962646
county,48389,Reeves,Reeves County,TX,Texas,-104.102351,30.766470,-103.010417,32.000125
county,48391,Refugio,Refugio County,TX,Texas,-97.541071,28.061538,-96.764638,28.554807
county,48393,Roberts,Roberts County,TX,Texas,-101.086068,35.619102,-100.539975,36.057712
county,48395,Robertson,Robertson County,TX,Texas,-96.831100,30.695670,-96.235128,31.357129
county,48397,Rockwall,Rockwall County,TX,Texas,-96.518970,32.813218,-96.297172,32.982986
county,48399,Runnels,Runnels County,TX,Texas,-100.235992,31.576736,-99.713971,32.082638
county,48401,Rusk,Rusk County,TX,Texas,-94.985957,31.843776,-94.452513,32.407625
county,48403,Sabine,Sabine County,TX,Texas,-94.048926,31.134246,-93.595045,31.611710
county,48405,San Augustine,San Augustine County,TX,Texas,-94.399620,31.099280,-93.983231,31.653596
county,48407,San Jacinto,San Jacinto County,TX,Texas,-95.359156,30.319534,-94.829719,30.906719
county,48409,San Patricio,San Patricio County,TX,Texas,-97.908677,27.821279,-97.135350,28.179296
county,48411,San Saba,San Saba County,TX,Texas,-99.092431,30.920343,-98.414508,31.490302
county,48413,Schleicher,Schleicher County,TX,Texas,-100.962176,30.706071,-100.115216,31.088733
county,48415,Scurry,Scurry County,TX,Texas,-101.174562,32.525270,-100.655870,32.970225
county,48417,Shackelford,Shackelford County,TX,Texas,-99.612222,32.514654,-99.095762,32.957101
county,48419,Shelby,Shelby County,TX,Texas,-94.511471,31.569419,-93.794548,31.980159
county,48421,Sherman,Sherman County,TX,Texas,-102.163015,36.055210,-101.623466,36.500684
county,48423,Smith,Smith County,TX,Texas,-95.594541,32.135399,-94.985272,32.687026
county,48425,Somervell,Somervell County,TX,Texas,-97.945625,32.087328,-97.615087,32.318617
county,48427,Starr,Starr County,TX,Texas,-99.171748,26.235246,-98.320670,26.785694
county,48429,Stephens,Stephens County,TX,Texas,-99.096050,32.514690,-98.575616,32.957234
county,48431,Sterling,Sterling County,TX,Texas,-101.267630,31.556462,-100.821594,32.087208
county,48433,Stonewall,Stonewall County,TX,Texas,-100.519208,32.959834,-99.988827,33.398035
county,48435,Sutton,Sutton County,TX,Texas,-100.960749,30.287776,-100.116234,30.710366
county,48437,Swisher,Swisher County,TX,Texas,-101.998493,34.312204,-101.471379,34.748190
county,48439,Tarrant,Tarrant County,TX,Texas,-97.550582,32.548666,-97.031007,32.994194
county,48441,Taylor,Taylor County,TX,Texas,-100.151911,32.081203,-99.629579,32.523001
county,48443,Terrell,Terrell County,TX,Texas,-102.567049,29.779134,-101.646245,30.658323
county,48445,Terry,Terry County,TX,Texas,-102.595023,32.958572,-102.075382,33.389586
county,48447,Throckmorton,Throckmorton County,TX,Texas,-99.472444,32.956415,-98.950875,33.399023
county,48449,Titus,Titus County,TX,Texas,-95.126130,32.982453,-94.808783,33.398480
county,48451,Tom Green,Tom Green County,TX,Texas,-101.267947,31.086219,-100.111234,31.705418
county,48453,Travis,Travis County,TX,Texas,-98.172977,30.023451,-97.369539,30.628249
county,48455,Trinity,Trinity County,TX,Texas,-95.434781,30.824566,-94.842947,31.386930
county,48457,Tyler,Tyler County,TX,Texas,-94.657992,30.526033,-94.050960,31.059126
county,48459,Upshur,Upshur County,TX,Texas,-95.153410,32.516477,-94.672351,32.904502
county,48461,Upton,Upton County,TX,Texas,-102.318050,31.079784,-101.775381,31.651585
county,48463,Uvalde,Uvalde County,TX,Texas,-100.112287,29.086318,-99.411817,29.627691
county,48465,Val Verde,Val Verde County,TX,Texas,-101.760924,29.237579,-100.699141,30.288527
county,48467,Van Zandt,Van Zandt County,TX,Texas,-96.076801,32.355134,-95.449165,32.838489
county,48469,Victoria,Victoria County,TX,Texas,-97.305916,28.485712,-96.642505,29.104046
county,48471,Walker,Walker County,TX,Texas,-95.863059,30.504369,-95.327480,31.058098
county,48473,Waller,Waller County,TX,Texas,-96.192208,29.727944,-95.803330,30.245645
county,48475,Ward,Ward County,TX,Texas,-103.610887,31.266881,-102.767246,31.651802
county,48477,Washington,Washington County,TX,Texas,-96.794552,30.044283,-96.080839,30.399890
county,48479,Webb,Webb County,TX,Texas,-100.212166,27.259371,-98.798087,28.204627
county,48481,Wharton,Wharton County,TX,Texas,-96.640315,28.963291,-95.841948,29.633806
county,48483,Wheeler,Wheeler County,TX,Texas,-100.540215,35.182702,-100.000385,35.619588
county,48485,Wichita,Wichita County,TX,Texas,-98.953202,33.834025,-98.422997,34.212579
county,48487,Wilbarger,Wilbarger County,TX,Texas,-99.475650,33.834005,-98.952358,34.458845
county,48489,Willacy,Willacy County,TX,Texas,-98.004189,26.299304,-97.224946,26.611769
county,48491,Williamson,Williamson County,TX,Texas,-98.049886,30.402843,-97.155219,30.904414
county,48493,Wilson,Wilson County,TX,Texas,-98.407336,28.882333,-97.728443,29.441751
county,48495,Winkler,Winkler County,TX,Texas,-103.327538,31.651306,-102.798381,32.087153
county,48497,Wise,Wise County,TX,Texas,-97.921642,32.990839,-97.383015,33.434011
county,48499,Wood,Wood County,TX,Texas,-95.665389,32.540968,-95.149962,33.013450
county,48501,Yoakum,Yoakum County,TX,Texas,-103.064679,32.958548,-102.594234,33.388489
county,48503,Young,Young County,TX,Texas,-98.953938,32.952300,-98.420436,33.397534
county,48505,Zapata,Zapata County,TX,Texas,-99.453796,26.571674,-98.954230,27.319174
county,48507,Zavala,Zavala County,TX,Texas,-100.114336,28.640566,-99.409021,29.091335
county,49001,Beaver,Beaver County,UT,Utah,-114.050485,38.147419,-112.335442,38.572974
county,49003,Box Elder,Box Elder County,UT,Utah,-114.042553,40.999897,-111.873314,42.001515
county,49005,Cache,Cache County,UT,Utah,-112.166008,41.368818,-111.401634,41.999541
county,49007,Carbon,Carbon County,UT,Utah,-111.247496,39.467455,-109.874021,39.814128
county,49009,Daggett,Daggett County,UT,Utah,-110.000711,40.662385,-109.048373,41.002059
county,49011,Davis,Davis County,UT,Utah,-112.493515,40.769093,-111.738912,41.154384
county,49013,Duchesne,Duchesne County,UT,Utah,-110.905004,39.806230,-109.976402,40.834805
county,49015,Emery,Emery County,UT,Utah,-111.307011,38.499978,-109.987782,39.704373
county,49017,Garfield,Garfield County,UT,Utah,-112.689297,37.535795,-109.927266,38.153786
county,49019,Grand,Grand County,UT,Utah,-110.179296,38.499931,-109.050765,39.499836
county,49021,Iron,Iron County,UT,Utah,-114.052472,37.474298,-112.467021,38.148763
county,49023,Juab,Juab County,UT,Utah,-114.047783,39.314483,-111.584754,40.011656
county,49025,Kane,Kane County,UT,Utah,-112.901283,37.000320,-110.639432,37.543692
county,49027,Millard,Millard County,UT,Utah,-114.050154,38.571358,-112.014017,39.553987
county,49029,Morgan,Morgan County,UT,Utah,-111.876596,40.780039,-111.221478,41.373958
county,49031,Piute,Piute County,UT,Utah,-112.519142,38.145769,-111.766393,38.511347
county,49033,Rich,Rich County,UT,Utah,-111.512000,41.141066,-111.045789,42.001702
county,49035,Salt Lake,Salt Lake County,UT,Utah,-112.260216,40.414289,-111.553266,40.921846
county,49037,San Juan,San Juan County,UT,Utah,-111.413014,36.997968,-109.041058,38.500028
county,49039,Sanpete,Sanpete County,UT,Utah,-112.016003,39.032311,-111.247078,39.813163
county,49041,Sevier,Sevier County,UT,Utah,-112.522539,38.501913,-111.298196,39.045577
county,49043,Summit,Summit County,UT,Utah,-111.649129,40.548332,-110.000708,41.251627
county,49045,Tooele,Tooele County,UT,Utah,-114.047134,39.903675,-112.144383,41.076888
county,49047,Uintah,Uintah County,UT,Utah,-110.048230,39.461801,-109.048044,40.858412
county,49049,Utah,Utah County,UT,Utah,-112.214178,39.776339,-110.857647,40.577908
